시설명,계측일자,저수율
오봉,20150101,91.7
오봉,20150102,91.6
오봉,20150103,91.5
오봉,20150104,91.4
오봉,20150105,91.3
오봉,20150106,91.2
오봉,20150107,91.1
오봉,20150108,91
오봉,20150109,90.9
오봉,20150110,90.8
오봉,20150111,90.6
오봉,20150112,90.5
오봉,20150113,90.4
오봉,20150114,90.3
오봉,20150115,90.3
오봉,20150116,90.2
오봉,20150117,90.1
오봉,20150118,90
오봉,20150119,89.8
오봉,20150120,89.6
오봉,20150121,89.5
오봉,20150122,89.4
오봉,20150123,89.4
오봉,20150124,89.4
오봉,20150125,89.3
오봉,20150126,89.3
오봉,20150127,89.3
오봉,20150128,89.2
오봉,20150129,89.2
오봉,20150130,89.1
오봉,20150131,89
오봉,20150201,88.8
오봉,20150202,88.7
오봉,20150203,88.7
오봉,20150204,88.6
오봉,20150205,88.5
오봉,20150206,88.3
오봉,20150207,88.1
오봉,20150208,87.9
오봉,20150209,87.8
오봉,20150210,87.7
오봉,20150211,87.6
오봉,20150212,87.4
오봉,20150213,87.1
오봉,20150214,86.9
오봉,20150215,86.8
오봉,20150216,86.7
오봉,20150217,86.6
오봉,20150218,86.6
오봉,20150219,86.6
오봉,20150220,86.6
오봉,20150221,86.7
오봉,20150222,86.7
오봉,20150223,86.7
오봉,20150224,86.7
오봉,20150225,86.7
오봉,20150226,86.7
오봉,20150227,86.6
오봉,20150228,86.5
오봉,20150301,86.5
오봉,20150302,86.4
오봉,20150303,86.3
오봉,20150304,86.2
오봉,20150305,86.1
오봉,20150306,85.9
오봉,20150307,85.8
오봉,20150308,85.6
오봉,20150309,85.5
오봉,20150310,85.4
오봉,20150311,85.2
오봉,20150312,85
오봉,20150313,84.9
오봉,20150314,84.8
오봉,20150315,84.8
오봉,20150316,84.9
오봉,20150317,85
오봉,20150318,85.1
오봉,20150319,85.2
오봉,20150320,85.4
오봉,20150321,85.7
오봉,20150322,86.1
오봉,20150323,86.3
오봉,20150324,86.3
오봉,20150325,86.3
오봉,20150326,86.3
오봉,20150327,86.3
오봉,20150328,86.3
오봉,20150329,86.3
오봉,20150330,86.3
오봉,20150331,86.3
오봉,20150401,86.3
오봉,20150402,86.8
오봉,20150403,87.2
오봉,20150404,87.2
오봉,20150405,87.2
오봉,20150406,88.7
오봉,20150407,90.6
오봉,20150408,91.2
오봉,20150409,91.5
오봉,20150410,91.8
오봉,20150411,91.9
오봉,20150412,91.9
오봉,20150413,91.9
오봉,20150414,92.4
오봉,20150415,93.2
오봉,20150416,93.9
오봉,20150417,94.5
오봉,20150418,94.8
오봉,20150419,95
오봉,20150420,95.4
오봉,20150421,97.3
오봉,20150422,99
오봉,20150423,99
오봉,20150424,99
오봉,20150425,99
오봉,20150426,99
오봉,20150427,97.7
오봉,20150428,96.2
오봉,20150429,96
오봉,20150430,95.9
오봉,20150501,95.7
오봉,20150502,95.3
오봉,20150503,95
오봉,20150504,94.5
오봉,20150505,93.9
오봉,20150506,93.1
오봉,20150507,92.4
오봉,20150508,91.6
오봉,20150509,90.6
오봉,20150510,89.5
오봉,20150511,88.4
오봉,20150512,87.5
오봉,20150513,86.6
오봉,20150514,85.6
오봉,20150515,84.5
오봉,20150516,83.4
오봉,20150517,82.2
오봉,20150518,81.1
오봉,20150519,80.1
오봉,20150520,79.1
오봉,20150521,78
오봉,20150522,76.8
오봉,20150523,75.7
오봉,20150524,74.6
오봉,20150525,73.4
오봉,20150526,72.3
오봉,20150527,71.2
오봉,20150528,70.1
오봉,20150529,68.8
오봉,20150530,67.1
오봉,20150531,65.6
오봉,20150601,64.7
오봉,20150602,64
오봉,20150603,63.3
오봉,20150604,62.3
오봉,20150605,61.4
오봉,20150606,60.7
오봉,20150607,60.1
오봉,20150608,59.3
오봉,20150609,58.5
오봉,20150610,57.6
오봉,20150611,56.7
오봉,20150612,55.8
오봉,20150613,55
오봉,20150614,54.2
오봉,20150615,53.4
오봉,20150616,52.6
오봉,20150617,51.9
오봉,20150618,51.2
오봉,20150619,50.5
오봉,20150620,49.9
오봉,20150621,49.4
오봉,20150622,48.9
오봉,20150623,48.7
오봉,20150624,48.7
오봉,20150625,48.7
오봉,20150626,57.1
오봉,20150627,65.5
오봉,20150628,65.5
오봉,20150629,65.4
오봉,20150630,65.3
오봉,20150701,65.2
오봉,20150702,64.8
오봉,20150703,64.1
오봉,20150704,63.3
오봉,20150705,62.3
오봉,20150706,61.3
오봉,20150707,60.6
오봉,20150708,60.2
오봉,20150709,60
오봉,20150710,59.8
오봉,20150711,59.6
오봉,20150712,59.3
오봉,20150713,58.2
오봉,20150714,57
오봉,20150715,56.5
오봉,20150716,56.2
오봉,20150717,56
오봉,20150718,55.9
오봉,20150719,55.7
오봉,20150720,55
오봉,20150721,54.2
오봉,20150722,53.7
오봉,20150723,53.4
오봉,20150724,53.3
오봉,20150725,53.3
오봉,20150726,53.3
오봉,20150727,53.2
오봉,20150728,53.2
오봉,20150729,53.1
오봉,20150730,52.3
오봉,20150731,51.1
오봉,20150801,50
오봉,20150802,48.8
오봉,20150803,47.7
오봉,20150804,46.9
오봉,20150805,46.1
오봉,20150806,45.3
오봉,20150807,44.6
오봉,20150808,43.9
오봉,20150809,43.1
오봉,20150810,42.4
오봉,20150811,41.5
오봉,20150812,40.6
오봉,20150813,40.2
오봉,20150814,40.2
오봉,20150815,40.2
오봉,20150816,40.2
오봉,20150817,40.2
오봉,20150818,40
오봉,20150819,39.7
오봉,20150820,39.4
오봉,20150821,39.2
오봉,20150822,44.4
오봉,20150823,56
오봉,20150824,68.3
오봉,20150825,75.4
오봉,20150826,77.3
오봉,20150827,78.6
오봉,20150828,80.2
오봉,20150829,81.1
오봉,20150830,81.1
오봉,20150831,81.1
오봉,20150901,81.1
오봉,20150902,80.5
오봉,20150903,79.9
오봉,20150904,79.9
오봉,20150905,80
오봉,20150906,80.1
오봉,20150907,80.3
오봉,20150908,81.2
오봉,20150909,82
오봉,20150910,82
오봉,20150911,82
오봉,20150912,81.9
오봉,20150913,81.8
오봉,20150914,81.7
오봉,20150915,81.3
오봉,20150916,80.7
오봉,20150917,80.2
오봉,20150918,79.7
오봉,20150919,79
오봉,20150920,78.3
오봉,20150921,77.6
오봉,20150922,76.9
오봉,20150923,76.2
오봉,20150924,75.5
오봉,20150925,75
오봉,20150926,74.8
오봉,20150927,74.8
오봉,20150928,74.8
오봉,20150929,74.9
오봉,20150930,74.9
오봉,20151001,74.9
오봉,20151002,74.9
오봉,20151003,74.9
오봉,20151004,74.8
오봉,20151005,74.8
오봉,20151006,74.7
오봉,20151007,74.7
오봉,20151008,74.6
오봉,20151009,74.5
오봉,20151010,74.4
오봉,20151011,74.3
오봉,20151012,74.2
오봉,20151013,74.1
오봉,20151014,73.9
오봉,20151015,73.7
오봉,20151016,73.5
오봉,20151017,73.3
오봉,20151018,73.1
오봉,20151019,72.9
오봉,20151020,72.3
오봉,20151021,71.8
오봉,20151022,71.7
오봉,20151023,71.6
오봉,20151024,71.5
오봉,20151025,71.4
오봉,20151026,71.2
오봉,20151027,71
오봉,20151028,70.8
오봉,20151029,70.6
오봉,20151030,70.3
오봉,20151031,70.1
오봉,20151101,69.9
오봉,20151102,69.7
오봉,20151103,69.4
오봉,20151104,69.2
오봉,20151105,69.5
오봉,20151106,70.2
오봉,20151107,71.3
오봉,20151108,72.5
오봉,20151109,74.8
오봉,20151110,76.5
오봉,20151111,76.3
오봉,20151112,75.9
오봉,20151113,75.3
오봉,20151114,74.5
오봉,20151115,73.7
오봉,20151116,72.9
오봉,20151117,72.2
오봉,20151118,71.5
오봉,20151119,70.9
오봉,20151120,70.6
오봉,20151121,70.5
오봉,20151122,70.3
오봉,20151123,70.1
오봉,20151124,69.7
오봉,20151125,69.1
오봉,20151126,68.4
오봉,20151127,67.9
오봉,20151128,67.9
오봉,20151129,68
오봉,20151130,68.2
오봉,20151201,68.3
오봉,20151202,68.3
오봉,20151203,68.3
오봉,20151204,68.3
오봉,20151205,68.3
오봉,20151206,67.4
오봉,20151207,66.4
오봉,20151208,66.4
오봉,20151209,66.5
오봉,20151210,66.6
오봉,20151211,66.6
오봉,20151212,66.7
오봉,20151213,66.8
오봉,20151214,66.8
오봉,20151215,66.8
오봉,20151216,66.8
오봉,20151217,66.8
오봉,20151218,66.8
오봉,20151219,66.8
오봉,20151220,66.8
오봉,20151221,66.8
오봉,20151222,66.8
오봉,20151223,66.8
오봉,20151224,66.9
오봉,20151225,67
오봉,20151226,67.2
오봉,20151227,67.5
오봉,20151228,67.8
오봉,20151229,68.1
오봉,20151230,68.3
오봉,20151231,68.4
오봉,20160101,68.5
오봉,20160102,68.7
오봉,20160103,68.8
오봉,20160104,68.9
오봉,20160105,69.1
오봉,20160106,69.2
오봉,20160107,69.3
오봉,20160108,69.3
오봉,20160109,69.3
오봉,20160110,69.3
오봉,20160111,69.2
오봉,20160112,69.2
오봉,20160113,69.2
오봉,20160114,69.2
오봉,20160115,69.1
오봉,20160116,69.1
오봉,20160117,69.1
오봉,20160118,69
오봉,20160119,69
오봉,20160120,68.9
오봉,20160121,68.8
오봉,20160122,68.6
오봉,20160123,68.4
오봉,20160124,68.3
오봉,20160125,68.1
오봉,20160126,67.8
오봉,20160127,67.5
오봉,20160128,67.3
오봉,20160129,67.2
오봉,20160130,67.1
오봉,20160131,66.9
오봉,20160201,66.8
오봉,20160202,66.7
오봉,20160203,66.6
오봉,20160204,66.5
오봉,20160205,66.3
오봉,20160206,66.1
오봉,20160207,65.9
오봉,20160208,65.7
오봉,20160209,65.5
오봉,20160210,65.4
오봉,20160211,65.3
오봉,20160212,65.6
오봉,20160213,66.2
오봉,20160214,66.8
오봉,20160215,67.1
오봉,20160216,67.2
오봉,20160217,67.2
오봉,20160218,67.2
오봉,20160219,67.2
오봉,20160220,67.2
오봉,20160221,67.1
오봉,20160222,67.1
오봉,20160223,67
오봉,20160224,66.9
오봉,20160225,66.8
오봉,20160226,66.8
오봉,20160227,66.8
오봉,20160228,66.8
오봉,20160229,66.7
오봉,20160301,66.6
오봉,20160302,66.5
오봉,20160303,66.4
오봉,20160304,66.7
오봉,20160305,67.2
오봉,20160306,67.9
오봉,20160307,68.5
오봉,20160308,68.9
오봉,20160309,69.2
오봉,20160310,69.5
오봉,20160311,69.7
오봉,20160312,69.8
오봉,20160313,69.9
오봉,20160314,70
오봉,20160315,70.1
오봉,20160316,70.1
오봉,20160317,70.1
오봉,20160318,70.1
오봉,20160319,70.2
오봉,20160320,70.2
오봉,20160321,70.2
오봉,20160322,70.2
오봉,20160323,70.3
오봉,20160324,70.3
오봉,20160325,70.4
오봉,20160326,70.5
오봉,20160327,70.5
오봉,20160328,70.6
오봉,20160329,70.6
오봉,20160330,70.6
오봉,20160331,70.6
오봉,20160401,70.6
오봉,20160402,70.6
오봉,20160403,70.7
오봉,20160404,70.7
오봉,20160405,70.7
오봉,20160406,70.8
오봉,20160407,71.2
오봉,20160408,71.8
오봉,20160409,72.2
오봉,20160410,72.5
오봉,20160411,72.7
오봉,20160412,72.9
오봉,20160413,73
오봉,20160414,73.2
오봉,20160415,73.3
오봉,20160416,73.3
오봉,20160417,73.3
오봉,20160418,74.1
오봉,20160419,75.3
오봉,20160420,75.9
오봉,20160421,76.3
오봉,20160422,76.6
오봉,20160423,76.9
오봉,20160424,77.1
오봉,20160425,77.2
오봉,20160426,77.2
오봉,20160427,77.2
오봉,20160428,77.1
오봉,20160429,77.1
오봉,20160430,76.8
오봉,20160501,76.3
오봉,20160502,75.8
오봉,20160503,75.5
오봉,20160504,75.3
오봉,20160505,75
오봉,20160506,74.4
오봉,20160507,73.6
오봉,20160508,72.7
오봉,20160509,72.1
오봉,20160510,71.7
오봉,20160511,71.4
오봉,20160512,71.1
오봉,20160513,70.9
오봉,20160514,70.9
오봉,20160515,70.9
오봉,20160516,69.8
오봉,20160517,68.2
오봉,20160518,67.4
오봉,20160519,66.9
오봉,20160520,66.3
오봉,20160521,65.5
오봉,20160522,64
오봉,20160523,62.5
오봉,20160524,61.5
오봉,20160525,60.6
오봉,20160526,59.6
오봉,20160527,59
오봉,20160528,59
오봉,20160529,59
오봉,20160530,57.6
오봉,20160531,55.7
오봉,20160601,54.8
오봉,20160602,53.9
오봉,20160603,52.8
오봉,20160604,51.8
오봉,20160605,50.9
오봉,20160606,50.1
오봉,20160607,49.2
오봉,20160608,48.2
오봉,20160609,47.3
오봉,20160610,46.5
오봉,20160611,45.7
오봉,20160612,45.1
오봉,20160613,44.6
오봉,20160614,44.4
오봉,20160615,44.2
오봉,20160616,43.9
오봉,20160617,43.5
오봉,20160618,42.8
오봉,20160619,42.1
오봉,20160620,41.7
오봉,20160621,41.3
오봉,20160622,40.7
오봉,20160623,40.1
오봉,20160624,39.6
오봉,20160625,39.4
오봉,20160626,39.2
오봉,20160627,38.8
오봉,20160628,38.5
오봉,20160629,38.6
오봉,20160630,38.9
오봉,20160701,39.3
오봉,20160702,39.8
오봉,20160703,40.3
오봉,20160704,41.4
오봉,20160705,58
오봉,20160706,73.9
오봉,20160707,73.7
오봉,20160708,73.3
오봉,20160709,72.9
오봉,20160710,72.5
오봉,20160711,72.3
오봉,20160712,72.3
오봉,20160713,72.3
오봉,20160714,72.4
오봉,20160715,72.4
오봉,20160716,72.5
오봉,20160717,72.7
오봉,20160718,72.8
오봉,20160719,72.9
오봉,20160720,72.9
오봉,20160721,72.9
오봉,20160722,72.8
오봉,20160723,72.7
오봉,20160724,72.5
오봉,20160725,72.4
오봉,20160726,72.3
오봉,20160727,72.2
오봉,20160728,71.7
오봉,20160729,71.3
오봉,20160730,71.3
오봉,20160731,71.3
오봉,20160801,71.2
오봉,20160802,71
오봉,20160803,70.8
오봉,20160804,70.7
오봉,20160805,70.6
오봉,20160806,70.3
오봉,20160807,69.9
오봉,20160808,69.6
오봉,20160809,69.4
오봉,20160810,69.2
오봉,20160811,69
오봉,20160812,68.7
오봉,20160813,68.3
오봉,20160814,67.7
오봉,20160815,67
오봉,20160816,66.4
오봉,20160817,65.7
오봉,20160818,65.1
오봉,20160819,64.8
오봉,20160820,64.4
오봉,20160821,63.2
오봉,20160822,61.8
오봉,20160823,60.8
오봉,20160824,60.3
오봉,20160825,62.4
오봉,20160826,67.2
오봉,20160827,71.9
오봉,20160828,74
오봉,20160829,74
오봉,20160830,73.9
오봉,20160831,73.7
오봉,20160901,73.7
오봉,20160902,73.7
오봉,20160903,73.7
오봉,20160904,73.7
오봉,20160905,74
오봉,20160906,74.4
오봉,20160907,74.7
오봉,20160908,74.8
오봉,20160909,74.5
오봉,20160910,73.9
오봉,20160911,73.2
오봉,20160912,72.8
오봉,20160913,72.7
오봉,20160914,72.6
오봉,20160915,73
오봉,20160916,74
오봉,20160917,75.2
오봉,20160918,76.2
오봉,20160919,76.6
오봉,20160920,76.6
오봉,20160921,76.5
오봉,20160922,76.3
오봉,20160923,76.1
오봉,20160924,75.1
오봉,20160925,73.4
오봉,20160926,72.1
오봉,20160927,71.5
오봉,20160928,71.2
오봉,20160929,71.2
오봉,20160930,71.2
오봉,20161001,71.2
오봉,20161002,71.2
오봉,20161003,71.2
오봉,20161004,71.2
오봉,20161005,71.2
오봉,20161006,72
오봉,20161007,72.7
오봉,20161008,72.7
오봉,20161009,72.6
오봉,20161010,72.6
오봉,20161011,72.5
오봉,20161012,72.4
오봉,20161013,72.2
오봉,20161014,72
오봉,20161015,72.1
오봉,20161016,72.2
오봉,20161017,72.4
오봉,20161018,72.6
오봉,20161019,72.8
오봉,20161020,72.8
오봉,20161021,72.9
오봉,20161022,72.9
오봉,20161023,72.9
오봉,20161024,72.9
오봉,20161025,72.9
오봉,20161026,72.8
오봉,20161027,72.7
오봉,20161028,72.6
오봉,20161029,72.4
오봉,20161030,72.3
오봉,20161031,72
오봉,20161101,71.5
오봉,20161102,70.9
오봉,20161103,70.6
오봉,20161104,70.8
오봉,20161105,71.3
오봉,20161106,71.8
오봉,20161107,72
오봉,20161108,72
오봉,20161109,71.9
오봉,20161110,71.9
오봉,20161111,71.8
오봉,20161112,71.5
오봉,20161113,71
오봉,20161114,70.4
오봉,20161115,69.9
오봉,20161116,69.4
오봉,20161117,68.9
오봉,20161118,68.3
오봉,20161119,67.7
오봉,20161120,67.1
오봉,20161121,66.6
오봉,20161122,66.2
오봉,20161123,66
오봉,20161124,66
오봉,20161125,65.9
오봉,20161126,65.9
오봉,20161127,65.9
오봉,20161128,65.9
오봉,20161129,65.9
오봉,20161130,65.9
오봉,20161201,65.9
오봉,20161202,65.9
오봉,20161203,65.8
오봉,20161204,65.8
오봉,20161205,65.8
오봉,20161206,65.7
오봉,20161207,65.6
오봉,20161208,65.5
오봉,20161209,65.5
오봉,20161210,65.5
오봉,20161211,65.5
오봉,20161212,65.3
오봉,20161213,65.1
오봉,20161214,65.1
오봉,20161215,65.1
오봉,20161216,65.1
오봉,20161217,65.1
오봉,20161218,65.1
오봉,20161219,65.1
오봉,20161220,65.2
오봉,20161221,65.2
오봉,20161222,68.2
오봉,20161223,71.2
오봉,20161224,71.2
오봉,20161225,71.2
오봉,20161226,73.6
오봉,20161227,75.9
오봉,20161228,75.9
오봉,20161229,75.8
오봉,20161230,75.8
오봉,20161231,75.8
오봉,20170101,75.7
오봉,20170102,75.7
오봉,20170103,75.7
오봉,20170104,75.8
오봉,20170105,75.9
오봉,20170106,76
오봉,20170107,76
오봉,20170108,76.1
오봉,20170109,76.1
오봉,20170110,76.2
오봉,20170111,76.2
오봉,20170112,76.2
오봉,20170113,76.3
오봉,20170114,76.3
오봉,20170115,76.3
오봉,20170116,76.3
오봉,20170117,76.3
오봉,20170118,76.3
오봉,20170119,76.2
오봉,20170120,76.2
오봉,20170121,76.1
오봉,20170122,76.1
오봉,20170123,76
오봉,20170124,76
오봉,20170125,75.9
오봉,20170126,75.9
오봉,20170127,75.9
오봉,20170128,75.9
오봉,20170129,75.9
오봉,20170130,75.9
오봉,20170131,74.2
오봉,20170201,72.3
오봉,20170202,72.1
오봉,20170203,72
오봉,20170204,71.9
오봉,20170205,71.9
오봉,20170206,71.9
오봉,20170207,71.9
오봉,20170208,71.8
오봉,20170209,71.7
오봉,20170210,71.5
오봉,20170211,71.4
오봉,20170212,71.2
오봉,20170213,71.1
오봉,20170214,70.9
오봉,20170215,70.7
오봉,20170216,70.6
오봉,20170217,70.5
오봉,20170218,70.4
오봉,20170219,70.3
오봉,20170220,70.2
오봉,20170221,70
오봉,20170222,69.9
오봉,20170223,69.8
오봉,20170224,69.8
오봉,20170225,69.8
오봉,20170226,69.8
오봉,20170227,69.6
오봉,20170228,69.2
오봉,20170301,69
오봉,20170302,68.9
오봉,20170303,68.8
오봉,20170304,68.7
오봉,20170305,68.7
오봉,20170306,68.6
오봉,20170307,68.5
오봉,20170308,68.3
오봉,20170309,68.2
오봉,20170310,68.2
오봉,20170311,68.1
오봉,20170312,67.8
오봉,20170313,67.5
오봉,20170314,67.4
오봉,20170315,67.4
오봉,20170316,67.2
오봉,20170317,67.1
오봉,20170318,67.1
오봉,20170319,67.1
오봉,20170320,66.9
오봉,20170321,66.7
오봉,20170322,66.7
오봉,20170323,66.7
오봉,20170324,66.6
오봉,20170325,66.6
오봉,20170326,66.6
오봉,20170327,66.6
오봉,20170328,66.6
오봉,20170329,66.6
오봉,20170330,66.6
오봉,20170331,66.8
오봉,20170401,66.9
오봉,20170402,67.1
오봉,20170403,67.3
오봉,20170404,67.4
오봉,20170405,67.6
오봉,20170406,67.8
오봉,20170407,68
오봉,20170408,68.2
오봉,20170409,68.7
오봉,20170410,69.1
오봉,20170411,69.2
오봉,20170412,69.3
오봉,20170413,69.4
오봉,20170414,69.4
오봉,20170415,69.4
오봉,20170416,69.5
오봉,20170417,69.5
오봉,20170418,69.6
오봉,20170419,69.9
오봉,20170420,70.1
오봉,20170421,70.1
오봉,20170422,70.1
오봉,20170423,70.1
오봉,20170424,70
오봉,20170425,69.7
오봉,20170426,69.3
오봉,20170427,68.8
오봉,20170428,68.3
오봉,20170429,67.8
오봉,20170430,67.2
오봉,20170501,66.6
오봉,20170502,66
오봉,20170503,65.3
오봉,20170504,64.5
오봉,20170505,63.3
오봉,20170506,62
오봉,20170507,61.2
오봉,20170508,60.5
오봉,20170509,59.8
오봉,20170510,59
오봉,20170511,58.1
오봉,20170512,57.1
오봉,20170513,56
오봉,20170514,55
오봉,20170515,54
오봉,20170516,53.2
오봉,20170517,52.5
오봉,20170518,51.6
오봉,20170519,50.5
오봉,20170520,49.2
오봉,20170521,48
오봉,20170522,47.1
오봉,20170523,46.4
오봉,20170524,46.1
오봉,20170525,45.8
오봉,20170526,45.4
오봉,20170527,44.9
오봉,20170528,44
오봉,20170529,43
오봉,20170530,42.2
오봉,20170531,41.6
오봉,20170601,41.3
오봉,20170602,41
오봉,20170603,40.5
오봉,20170604,40.1
오봉,20170605,39.9
오봉,20170606,39.7
오봉,20170607,39.5
오봉,20170608,39
오봉,20170609,38.2
오봉,20170610,37
오봉,20170611,35.9
오봉,20170612,35.4
오봉,20170613,35.1
오봉,20170614,34.7
오봉,20170615,34.4
오봉,20170616,34.3
오봉,20170617,34.2
오봉,20170618,33
오봉,20170619,31.5
오봉,20170620,31
오봉,20170621,30.6
오봉,20170622,30.2
오봉,20170623,29.7
오봉,20170624,28.5
오봉,20170625,27.4
오봉,20170626,27.1
오봉,20170627,26.8
오봉,20170628,26.4
오봉,20170629,26.1
오봉,20170630,26.6
오봉,20170701,28.1
오봉,20170702,30.4
오봉,20170703,33.3
오봉,20170704,42.4
오봉,20170705,51.4
오봉,20170706,54
오봉,20170707,55.3
오봉,20170708,55.6
오봉,20170709,56
오봉,20170710,58.1
오봉,20170711,61
오봉,20170712,63.3
오봉,20170713,64.5
오봉,20170714,64.5
오봉,20170715,64.3
오봉,20170716,64.2
오봉,20170717,64
오봉,20170718,63.8
오봉,20170719,63.5
오봉,20170720,62.9
오봉,20170721,62.3
오봉,20170722,61.8
오봉,20170723,61.4
오봉,20170724,61.2
오봉,20170725,61.1
오봉,20170726,61
오봉,20170727,60.7
오봉,20170728,60.5
오봉,20170729,60.5
오봉,20170730,60.5
오봉,20170731,59.9
오봉,20170801,59.1
오봉,20170802,58.7
오봉,20170803,58.3
오봉,20170804,57.6
오봉,20170805,56.7
오봉,20170806,55.3
오봉,20170807,54
오봉,20170808,53.4
오봉,20170809,53.2
오봉,20170810,53.2
오봉,20170811,53.2
오봉,20170812,53.2
오봉,20170813,53.2
오봉,20170814,65.1
오봉,20170815,81.3
오봉,20170816,89.4
오봉,20170817,93.3
오봉,20170818,93.3
오봉,20170819,93.3
오봉,20170820,93.1
오봉,20170821,92.8
오봉,20170822,92.5
오봉,20170823,92.2
오봉,20170824,92
오봉,20170825,92
오봉,20170826,92
오봉,20170827,92
오봉,20170828,90.8
오봉,20170829,89.5
오봉,20170830,89.5
오봉,20170831,89.5
오봉,20170901,89.4
오봉,20170902,89.4
오봉,20170903,89.4
오봉,20170904,89.4
오봉,20170905,89.3
오봉,20170906,89.2
오봉,20170907,89.1
오봉,20170908,89.1
오봉,20170909,89.1
오봉,20170910,89.1
오봉,20170911,89.1
오봉,20170912,89.1
오봉,20170913,89.1
오봉,20170914,89
오봉,20170915,89
오봉,20170916,89
오봉,20170917,89
오봉,20170918,89
오봉,20170919,88.9
오봉,20170920,88.7
오봉,20170921,88.6
오봉,20170922,88.6
오봉,20170923,88.5
오봉,20170924,88.4
오봉,20170925,88.3
오봉,20170926,87.8
오봉,20170927,87.4
오봉,20170928,87.4
오봉,20170929,87.4
오봉,20170930,87.4
오봉,20171001,87.4
오봉,20171002,87.4
오봉,20171003,87.4
오봉,20171004,87.4
오봉,20171005,87.4
오봉,20171006,87.5
오봉,20171007,87.5
오봉,20171008,87.5
오봉,20171009,87.5
오봉,20171010,87.6
오봉,20171011,87.6
오봉,20171012,88.2
오봉,20171013,88.7
오봉,20171014,88.7
오봉,20171015,88.6
오봉,20171016,88.5
오봉,20171017,88.4
오봉,20171018,88.1
오봉,20171019,87.7
오봉,20171020,87.5
오봉,20171021,87.5
오봉,20171022,87.5
오봉,20171023,87.6
오봉,20171024,87.6
오봉,20171025,87.6
오봉,20171026,87.7
오봉,20171027,87.7
오봉,20171028,87.8
오봉,20171029,87.9
오봉,20171030,87.9
오봉,20171031,88
오봉,20171101,88
오봉,20171102,88.1
오봉,20171103,88.1
오봉,20171104,88.2
오봉,20171105,88.2
오봉,20171106,88.2
오봉,20171107,88.2
오봉,20171108,88.2
오봉,20171109,88.2
오봉,20171110,88.2
오봉,20171111,88.2
오봉,20171112,88.1
오봉,20171113,88.1
오봉,20171114,88.1
오봉,20171115,88
오봉,20171116,87.9
오봉,20171117,87.8
오봉,20171118,87.7
오봉,20171119,87.5
오봉,20171120,87.4
오봉,20171121,87.2
오봉,20171122,87
오봉,20171123,86.9
오봉,20171124,86.8
오봉,20171125,86.8
오봉,20171126,86.8
오봉,20171127,86.8
오봉,20171128,86.8
오봉,20171129,86.7
오봉,20171130,86.5
오봉,20171201,86.4
오봉,20171202,86.3
오봉,20171203,86.1
오봉,20171204,85.9
오봉,20171205,85.7
오봉,20171206,85.6
오봉,20171207,85.4
오봉,20171208,85.2
오봉,20171209,85
오봉,20171210,84.8
오봉,20171211,84.6
오봉,20171212,84.3
오봉,20171213,84
오봉,20171214,83.7
오봉,20171215,83.5
오봉,20171216,83.3
오봉,20171217,83
오봉,20171218,82.8
오봉,20171219,82.6
오봉,20171220,82.3
오봉,20171221,82.1
오봉,20171222,81.9
오봉,20171223,81.6
오봉,20171224,81.3
오봉,20171225,81
오봉,20171226,80.7
오봉,20171227,80.4
오봉,20171228,80.2
오봉,20171229,80
오봉,20171230,79.9
오봉,20171231,79.9
오봉,20180101,79.9
오봉,20180102,79.2
오봉,20180103,78.4
오봉,20180104,78.2
오봉,20180105,78.1
오봉,20180106,78
오봉,20180107,77.6
오봉,20180108,77.1
오봉,20180109,76.8
오봉,20180110,76.5
오봉,20180111,76.2
오봉,20180112,75.8
오봉,20180113,75.4
오봉,20180114,75
오봉,20180115,74.6
오봉,20180116,74.3
오봉,20180117,74
오봉,20180118,73.8
오봉,20180119,73.6
오봉,20180120,73.4
오봉,20180121,73
오봉,20180122,72.5
오봉,20180123,72.3
오봉,20180124,72
오봉,20180125,71
오봉,20180126,70.2
오봉,20180127,70.1
오봉,20180128,70.1
오봉,20180129,70
오봉,20180130,69.6
오봉,20180131,69.1
오봉,20180201,68.6
오봉,20180202,68.2
오봉,20180203,67.8
오봉,20180204,67.4
오봉,20180205,66.9
오봉,20180206,65.9
오봉,20180207,65.2
오봉,20180208,65.1
오봉,20180209,65
오봉,20180210,64.7
오봉,20180211,64.1
오봉,20180212,63.5
오봉,20180213,62.9
오봉,20180214,62.5
오봉,20180215,62.5
오봉,20180216,62.5
오봉,20180217,62.5
오봉,20180218,62.5
오봉,20180219,61.2
오봉,20180220,59.6
오봉,20180221,58.9
오봉,20180222,58.5
오봉,20180223,58.3
오봉,20180224,58.1
오봉,20180225,57.4
오봉,20180226,56.8
오봉,20180227,56.8
오봉,20180228,56.8
오봉,20180301,56.9
오봉,20180302,56.9
오봉,20180303,56.9
오봉,20180304,56.9
오봉,20180305,57.8
오봉,20180306,59
오봉,20180307,59.6
오봉,20180308,60.1
오봉,20180309,60.6
오봉,20180310,61
오봉,20180311,61.3
오봉,20180312,61.9
오봉,20180313,64.1
오봉,20180314,67.8
오봉,20180315,72.9
오봉,20180316,77.1
오봉,20180317,78.4
오봉,20180318,79.2
오봉,20180319,80.1
오봉,20180320,81.6
오봉,20180321,82.6
오봉,20180322,82.6
오봉,20180323,82.6
오봉,20180324,82.9
오봉,20180325,83.5
오봉,20180326,84.3
오봉,20180327,84.9
오봉,20180328,84.8
오봉,20180329,84.6
